question_attempt_id,question_usage_id,questionid,maxmark
10396,520,65,1.5
10397,520,79,1.2
10398,520,64,1.5
10399,520,68,1.9
10400,520,72,1.6
10401,521,11,1.5
10402,521,18,1.1
10403,521,17,1.2
10404,521,10,1.2
10405,521,9,1.5
10406,521,13,1.4
10407,521,15,1.4
10408,521,5,1.4
10409,521,4,1.3
10410,521,8,1.9
10411,521,3,2.0
10412,521,2,1.9
10413,521,12,1.8
10414,521,16,1.0
10415,521,20,1.6
10416,521,6,1.2
10417,521,14,1.1
10418,521,7,1.0
10419,521,1,1.9
10420,521,19,1.1
10421,522,21,1.2
10422,522,30,1.0
10423,522,26,1.9
10424,522,28,1.2
10425,522,25,1.2
10426,522,37,1.7
10427,522,34,1.9
10428,522,38,1.2
10429,522,29,1.9
10430,522,32,1.1
10431,522,31,1.7
10432,522,22,1.7
10433,522,39,1.2
10434,522,36,1.9
10435,522,23,1.6
10436,522,27,1.7
10437,522,35,1.7
10438,522,40,1.0
10439,522,24,1.1
10440,522,33,1.6
10441,523,45,1.5
10442,523,56,1.2
10443,523,46,1.9
10444,523,42,1.2
10445,523,50,1.8
10446,523,58,1.9
10447,523,41,1.4
10448,523,52,1.5
10449,523,53,1.2
10450,523,59,1.8
10451,523,49,1.4
10452,523,54,1.6
10453,523,47,1.5
10454,523,55,1.5
10455,523,57,1.5
10456,523,43,1.3
10457,523,48,1.2
10458,523,51,1.7
10459,523,60,1.4
10460,523,44,1.9
10461,524,76,1.8
10462,524,69,1.5
10463,524,67,1.9
10464,524,68,1.9
10465,524,64,1.5
10466,524,70,1.8
10467,524,66,1.7
10468,524,79,1.2
10469,524,61,1.9
10470,524,72,1.6
10471,524,71,1.8
10472,524,73,1.5
10473,524,65,1.5
10474,524,75,1.9
10475,524,80,1.4
10476,524,62,1.7
10477,524,74,2.0
10478,524,77,1.1
10479,524,63,1.1
10480,524,78,1.4
10481,525,1,1.9
10482,525,9,1.5
10483,525,13,1.4
10484,525,4,1.3
10485,525,18,1.1
10486,525,11,1.5
10487,525,3,2.0
10488,525,15,1.4
10489,525,14,1.1
10490,525,16,1.0
10491,525,19,1.1
10492,525,5,1.4
10493,525,17,1.2
10494,525,6,1.2
10495,525,10,1.2
10496,525,8,1.9
10497,525,12,1.8
10498,525,2,1.9
10499,525,7,1.0
10500,525,20,1.6
10501,526,35,1.7
10502,526,25,1.2
10503,526,29,1.9
10504,526,27,1.7
10505,526,34,1.9
10506,526,31,1.7
10507,526,22,1.7
10508,526,21,1.2
10509,526,30,1.0
10510,526,33,1.6
10511,526,32,1.1
10512,526,38,1.2
10513,526,23,1.6
10514,526,28,1.2
10515,526,37,1.7
10516,526,40,1.0
10517,526,39,1.2
10518,526,36,1.9
10519,526,26,1.9
10520,526,24,1.1
10521,527,42,1.2
10522,527,58,1.9
10523,527,49,1.4
10524,527,52,1.5
10525,527,60,1.4
10526,527,57,1.5
10527,527,51,1.7
10528,527,56,1.2
10529,527,54,1.6
10530,527,45,1.5
10531,527,44,1.9
10532,527,43,1.3
10533,527,46,1.9
10534,527,50,1.8
10535,527,41,1.4
10536,527,55,1.5
10537,527,53,1.2
10538,527,59,1.8
10539,527,47,1.5
10540,527,48,1.2
10541,528,76,1.8
10542,528,75,1.9
10543,528,73,1.5
10544,528,65,1.5
10545,528,63,1.1
10546,528,70,1.8
10547,528,74,2.0
10548,528,71,1.8
10549,528,62,1.7
10550,528,61,1.9
10551,528,66,1.7
10552,528,78,1.4
10553,528,68,1.9
10554,528,69,1.5
10555,528,77,1.1
10556,528,64,1.5
10557,528,67,1.9
10558,528,80,1.4
10559,528,72,1.6
10560,528,79,1.2
10561,529,14,1.1
10562,529,2,1.9
10563,529,12,1.8
10564,529,3,2.0
10565,529,4,1.3
10566,529,8,1.9
10567,529,13,1.4
10568,529,1,1.9
10569,529,17,1.2
10570,529,11,1.5
10571,529,5,1.4
10572,529,18,1.1
10573,529,16,1.0
10574,529,15,1.4
10575,529,6,1.2
10576,529,19,1.1
10577,529,7,1.0
10578,529,10,1.2
10579,529,20,1.6
10580,529,9,1.5
10581,530,36,1.9
10582,530,37,1.7
10583,530,24,1.1
10584,530,33,1.6
10585,530,32,1.1
10586,530,35,1.7
10587,530,27,1.7
10588,530,21,1.2
10589,530,29,1.9
10590,530,40,1.0
10591,530,39,1.2
10592,530,25,1.2
10593,530,22,1.7
10594,530,31,1.7
10595,530,26,1.9
10596,530,34,1.9
10597,530,30,1.0
10598,530,23,1.6
10599,530,38,1.2
10600,530,28,1.2
10601,531,52,1.5
10602,531,60,1.4
10603,531,47,1.5
10604,531,46,1.9
10605,531,59,1.8
10606,531,56,1.2
10607,531,49,1.4
10608,531,54,1.6
10609,531,44,1.9
10610,531,41,1.4
10611,531,43,1.3
10612,531,42,1.2
10613,531,55,1.5
10614,531,48,1.2
10615,531,58,1.9
10616,531,51,1.7
10617,531,57,1.5
10618,531,45,1.5
10619,531,50,1.8
10620,531,53,1.2
10621,532,65,1.5
10622,532,78,1.4
10623,532,61,1.9
10624,532,69,1.5
10625,532,70,1.8
10626,532,68,1.9
10627,532,62,1.7
10628,532,63,1.1
10629,532,79,1.2
10630,532,77,1.1
10631,532,64,1.5
10632,532,67,1.9
10633,532,73,1.5
10634,532,75,1.9
10635,532,80,1.4
10636,532,76,1.8
10637,532,71,1.8
10638,532,66,1.7
10639,532,74,2.0
10640,532,72,1.6
10641,533,17,1.2
10642,533,12,1.8
10643,533,5,1.4
10644,533,9,1.5
10645,533,11,1.5
10646,533,20,1.6
10647,533,4,1.3
10648,533,7,1.0
10649,533,2,1.9
10650,533,15,1.4
10651,533,16,1.0
10652,533,14,1.1
10653,533,8,1.9
10654,533,3,2.0
10655,533,13,1.4
10656,533,18,1.1
10657,533,19,1.1
10658,533,1,1.9
10659,533,10,1.2
10660,533,6,1.2
10661,534,26,1.9
10662,534,36,1.9
10663,534,32,1.1
10664,534,30,1.0
10665,534,40,1.0
10666,534,39,1.2
10667,534,21,1.2
10668,534,22,1.7
10669,534,27,1.7
10670,534,35,1.7
10671,534,28,1.2
10672,534,31,1.7
10673,534,29,1.9
10674,534,23,1.6
10675,534,24,1.1
10676,534,38,1.2
10677,534,37,1.7
10678,534,34,1.9
10679,534,25,1.2
10680,534,33,1.6
10681,535,60,1.4
10682,535,55,1.5
10683,535,51,1.7
10684,535,59,1.8
10685,535,58,1.9
10686,535,54,1.6
10687,535,53,1.2
10688,535,46,1.9
10689,535,45,1.5
10690,535,47,1.5
10691,535,41,1.4
10692,535,56,1.2
10693,535,44,1.9
10694,535,43,1.3
10695,535,42,1.2
10696,535,48,1.2
10697,535,50,1.8
10698,535,57,1.5
10699,535,52,1.5
10700,535,49,1.4
10701,536,75,1.9
10702,536,63,1.1
10703,536,72,1.6
10704,536,64,1.5
10705,536,62,1.7
10706,536,65,1.5
10707,536,76,1.8
10708,536,77,1.1
10709,536,67,1.9
10710,536,68,1.9
10711,536,71,1.8
10712,536,70,1.8
10713,536,78,1.4
10714,536,73,1.5
10715,536,80,1.4
10716,536,79,1.2
10717,536,74,2.0
10718,536,66,1.7
10719,536,61,1.9
10720,536,69,1.5
10721,537,5,1.4
10722,537,16,1.0
10723,537,18,1.1
10724,537,14,1.1
10725,537,3,2.0
10726,537,1,1.9
10727,537,10,1.2
10728,537,6,1.2
10729,537,20,1.6
10730,537,8,1.9
10731,537,19,1.1
10732,537,9,1.5
10733,537,11,1.5
10734,537,17,1.2
10735,537,15,1.4
10736,537,4,1.3
10737,537,7,1.0
10738,537,13,1.4
10739,537,12,1.8
10740,537,2,1.9
10741,538,34,1.9
10742,538,25,1.2
10743,538,30,1.0
10744,538,37,1.7
10745,538,40,1.0
10746,538,39,1.2
10747,538,21,1.2
10748,538,38,1.2
10749,538,35,1.7
10750,538,27,1.7
10751,538,31,1.7
10752,538,26,1.9
10753,538,32,1.1
10754,538,28,1.2
10755,538,24,1.1
10756,538,29,1.9
10757,538,36,1.9
10758,538,22,1.7
10759,538,33,1.6
10760,538,23,1.6
10761,539,46,1.9
10762,539,56,1.2
10763,539,55,1.5
10764,539,47,1.5
10765,539,48,1.2
10766,539,44,1.9
10767,539,58,1.9
10768,539,60,1.4
10769,539,57,1.5
10770,539,50,1.8
10771,539,45,1.5
10772,539,43,1.3
10773,539,41,1.4
10774,539,59,1.8
10775,539,51,1.7
10776,539,49,1.4
10777,539,53,1.2
10778,539,42,1.2
10779,539,54,1.6
10780,539,52,1.5
10781,540,75,1.9
10782,540,71,1.8
10783,540,63,1.1
10784,540,68,1.9
10785,540,69,1.5
10786,540,73,1.5
10787,540,61,1.9
10788,540,77,1.1
10789,540,79,1.2
10790,540,65,1.5
10791,540,70,1.8
10792,540,62,1.7
10793,540,66,1.7
10794,540,74,2.0
10795,540,78,1.4
10796,540,72,1.6
10797,540,76,1.8
10798,540,80,1.4
10799,540,64,1.5
10800,540,67,1.9
10801,541,13,1.4
10802,541,12,1.8
10803,541,15,1.4
10804,541,8,1.9
10805,541,17,1.2
10806,541,10,1.2
10807,541,4,1.3
10808,541,18,1.1
10809,541,20,1.6
10810,541,5,1.4
10811,541,14,1.1
10812,541,2,1.9
10813,541,1,1.9
10814,541,11,1.5
10815,541,6,1.2
10816,541,3,2.0
10817,541,16,1.0
10818,541,7,1.0
10819,541,9,1.5
10820,541,19,1.1
10821,542,36,1.9
10822,542,28,1.2
10823,542,24,1.1
10824,542,40,1.0
10825,542,23,1.6
10826,542,35,1.7
10827,542,29,1.9
10828,542,31,1.7
10829,542,30,1.0
10830,542,33,1.6
10831,542,21,1.2
10832,542,22,1.7
10833,542,34,1.9
10834,542,39,1.2
10835,542,32,1.1
10836,542,27,1.7
10837,542,38,1.2
10838,542,25,1.2
10839,542,26,1.9
10840,542,37,1.7
10841,543,60,1.4
10842,543,46,1.9
10843,543,43,1.3
10844,543,49,1.4
10845,543,44,1.9
10846,543,57,1.5
10847,543,42,1.2
10848,543,41,1.4
10849,543,53,1.2
10850,543,48,1.2
10851,543,58,1.9
10852,543,52,1.5
10853,543,45,1.5
10854,543,56,1.2
10855,543,51,1.7
10856,543,59,1.8
10857,543,55,1.5
10858,543,50,1.8
10859,543,47,1.5
10860,543,54,1.6
10861,544,71,1.8
10862,544,63,1.1
10863,544,64,1.5
10864,544,76,1.8
10865,544,65,1.5
10866,544,74,2.0
10867,544,80,1.4
10868,544,78,1.4
10869,544,61,1.9
10870,544,73,1.5
10871,544,66,1.7
10872,544,69,1.5
10873,544,79,1.2
10874,544,72,1.6
10875,544,75,1.9
10876,544,62,1.7
10877,544,70,1.8
10878,544,67,1.9
10879,544,68,1.9
10880,544,77,1.1
10881,545,8,1.9
10882,545,19,1.1
10883,545,12,1.8
10884,545,3,2.0
10885,545,13,1.4
10886,545,11,1.5
10887,545,7,1.0
10888,545,1,1.9
10889,545,4,1.3
10890,545,17,1.2
10891,545,18,1.1
10892,545,20,1.6
10893,545,16,1.0
10894,545,9,1.5
10895,545,15,1.4
10896,545,14,1.1
10897,545,6,1.2
10898,545,10,1.2
10899,545,5,1.4
10900,545,2,1.9
10901,546,25,1.2
10902,546,27,1.7
10903,546,40,1.0
10904,546,33,1.6
10905,546,28,1.2
10906,546,32,1.1
10907,546,38,1.2
10908,546,29,1.9
10909,546,36,1.9
10910,546,21,1.2
10911,546,30,1.0
10912,546,23,1.6
10913,546,26,1.9
10914,546,31,1.7
10915,546,24,1.1
10916,546,22,1.7
10917,546,39,1.2
10918,546,37,1.7
10919,546,34,1.9
10920,546,35,1.7
10921,547,50,1.8
10922,547,44,1.9
10923,547,48,1.2
10924,547,58,1.9
10925,547,59,1.8
10926,547,43,1.3
10927,547,57,1.5
10928,547,47,1.5
10929,547,41,1.4
10930,547,54,1.6
10931,547,49,1.4
10932,547,56,1.2
10933,547,60,1.4
10934,547,55,1.5
10935,547,45,1.5
10936,547,53,1.2
10937,547,42,1.2
10938,547,46,1.9
10939,547,52,1.5
10940,547,51,1.7
10941,548,79,1.2
10942,548,62,1.7
10943,548,73,1.5
10944,548,69,1.5
10945,548,64,1.5
10946,548,70,1.8
10947,548,75,1.9
10948,548,78,1.4
10949,548,67,1.9
10950,548,66,1.7
10951,548,77,1.1
10952,548,65,1.5
10953,548,61,1.9
10954,548,80,1.4
10955,548,71,1.8
10956,548,74,2.0
10957,548,72,1.6
10958,548,76,1.8
10959,548,63,1.1
10960,548,68,1.9
10961,549,1,1.9
10962,549,5,1.4
10963,549,15,1.4
10964,549,19,1.1
10965,549,6,1.2
10966,549,14,1.1
10967,549,18,1.1
10968,549,12,1.8
10969,549,10,1.2
10970,549,17,1.2
10971,549,3,2.0
10972,549,9,1.5
10973,549,7,1.0
10974,549,2,1.9
10975,549,13,1.4
10976,549,11,1.5
10977,549,8,1.9
10978,549,4,1.3
10979,549,20,1.6
10980,549,16,1.0
10981,550,26,1.9
10982,550,35,1.7
10983,550,37,1.7
10984,550,24,1.1
10985,550,29,1.9
10986,550,40,1.0
10987,550,34,1.9
10988,550,25,1.2
10989,550,36,1.9
10990,550,22,1.7
10991,550,31,1.7
10992,550,32,1.1
10993,550,30,1.0
10994,550,38,1.2
10995,550,39,1.2
10996,550,28,1.2
10997,550,23,1.6
10998,550,33,1.6
10999,550,27,1.7
11000,550,21,1.2
11001,551,56,1.2
11002,551,42,1.2
11003,551,41,1.4
11004,551,45,1.5
11005,551,52,1.5
11006,551,59,1.8
11007,551,50,1.8
11008,551,60,1.4
11009,551,58,1.9
11010,551,47,1.5
11011,551,48,1.2
11012,551,43,1.3
11013,551,57,1.5
11014,551,46,1.9
11015,551,49,1.4
11016,551,44,1.9
11017,551,53,1.2
11018,551,51,1.7
11019,551,55,1.5
11020,551,54,1.6
11021,552,62,1.7
11022,552,66,1.7
11023,552,71,1.8
11024,552,72,1.6
11025,552,69,1.5
11026,552,67,1.9
11027,552,78,1.4
11028,552,65,1.5
11029,552,79,1.2
11030,552,64,1.5
11031,552,74,2.0
11032,552,73,1.5
11033,552,68,1.9
11034,552,76,1.8
11035,552,75,1.9
11036,552,63,1.1
11037,552,80,1.4
11038,552,77,1.1
11039,552,70,1.8
11040,552,61,1.9
11041,553,9,1.5
11042,553,7,1.0
11043,553,10,1.2
11044,553,16,1.0
11045,553,13,1.4
11046,553,12,1.8
11047,553,20,1.6
11048,553,14,1.1
11049,553,18,1.1
11050,553,4,1.3
11051,553,17,1.2
11052,553,19,1.1
11053,553,2,1.9
11054,553,11,1.5
11055,553,6,1.2
11056,553,1,1.9
11057,553,15,1.4
11058,553,8,1.9
11059,553,3,2.0
11060,553,5,1.4
11061,554,26,1.9
11062,554,30,1.0
11063,554,32,1.1
11064,554,31,1.7
11065,554,36,1.9
11066,554,22,1.7
11067,554,35,1.7
11068,554,33,1.6
11069,554,27,1.7
11070,554,23,1.6
11071,554,28,1.2
11072,554,25,1.2
11073,554,24,1.1
11074,554,37,1.7
11075,554,21,1.2
11076,554,38,1.2
11077,554,34,1.9
11078,554,29,1.9
11079,554,39,1.2
11080,554,40,1.0
11081,555,45,1.5
11082,555,48,1.2
11083,555,51,1.7
11084,555,50,1.8
11085,555,56,1.2
11086,555,43,1.3
11087,555,55,1.5
11088,555,60,1.4
11089,555,41,1.4
11090,555,46,1.9
11091,555,58,1.9
11092,555,44,1.9
11093,555,52,1.5
11094,555,47,1.5
11095,555,49,1.4
11096,555,59,1.8
11097,555,53,1.2
11098,555,57,1.5
11099,555,54,1.6
11100,555,42,1.2
11101,556,71,1.8
11102,556,74,2.0
11103,556,73,1.5
11104,556,72,1.6
11105,556,80,1.4
11106,556,69,1.5
11107,556,70,1.8
11108,556,78,1.4
11109,556,79,1.2
11110,556,76,1.8
11111,556,61,1.9
11112,556,67,1.9
11113,556,66,1.7
11114,556,65,1.5
11115,556,64,1.5
11116,556,75,1.9
11117,556,68,1.9
11118,556,63,1.1
11119,556,77,1.1
11120,556,62,1.7
11121,557,15,1.4
11122,557,17,1.2
11123,557,6,1.2
11124,557,18,1.1
11125,557,9,1.5
11126,557,11,1.5
11127,557,4,1.3
11128,557,19,1.1
11129,557,1,1.9
11130,557,20,1.6
11131,557,10,1.2
11132,557,8,1.9
11133,557,2,1.9
11134,557,13,1.4
11135,557,16,1.0
11136,557,3,2.0
11137,557,7,1.0
11138,557,12,1.8
11139,557,14,1.1
11140,557,5,1.4
11141,558,35,1.7
11142,558,40,1.0
11143,558,27,1.7
11144,558,26,1.9
11145,558,30,1.0
11146,558,24,1.1
11147,558,29,1.9
11148,558,23,1.6
11149,558,22,1.7
11150,558,25,1.2
11151,558,38,1.2
11152,558,33,1.6
11153,558,34,1.9
11154,558,32,1.1
11155,558,36,1.9
11156,558,37,1.7
11157,558,31,1.7
11158,558,21,1.2
11159,558,28,1.2
11160,558,39,1.2
11161,559,56,1.2
11162,559,45,1.5
11163,559,48,1.2
11164,559,46,1.9
11165,559,47,1.5
11166,559,41,1.4
11167,559,55,1.5
11168,559,58,1.9
11169,559,54,1.6
11170,559,49,1.4
11171,559,60,1.4
11172,559,42,1.2
11173,559,50,1.8
11174,559,59,1.8
11175,559,43,1.3
11176,559,53,1.2
11177,559,57,1.5
11178,559,51,1.7
11179,559,44,1.9
11180,559,52,1.5
11181,560,67,1.9
11182,560,76,1.8
11183,560,63,1.1
11184,560,72,1.6
11185,560,65,1.5
11186,560,75,1.9
11187,560,74,2.0
11188,560,77,1.1
11189,560,79,1.2
11190,560,64,1.5
11191,560,62,1.7
11192,560,61,1.9
11193,560,70,1.8
11194,560,78,1.4
11195,560,66,1.7
11196,560,71,1.8
11197,560,68,1.9
11198,560,80,1.4
11199,560,69,1.5
11200,560,73,1.5
11201,561,7,1.0
11202,561,3,2.0
11203,561,10,1.2
11204,561,6,1.2
11205,561,1,1.9
11206,561,5,1.4
11207,561,18,1.1
11208,561,14,1.1
11209,561,4,1.3
11210,561,16,1.0
11211,561,20,1.6
11212,561,15,1.4
11213,561,11,1.5
11214,561,19,1.1
11215,561,8,1.9
11216,561,2,1.9
11217,561,17,1.2
11218,561,12,1.8
11219,561,9,1.5
11220,561,13,1.4
11221,562,26,1.9
11222,562,30,1.0
11223,562,21,1.2
11224,562,37,1.7
11225,562,34,1.9
11226,562,32,1.1
11227,562,33,1.6
11228,562,38,1.2
11229,562,35,1.7
11230,562,39,1.2
11231,562,27,1.7
11232,562,23,1.6
11233,562,40,1.0
11234,562,31,1.7
11235,562,22,1.7
11236,562,28,1.2
11237,562,24,1.1
11238,562,36,1.9
11239,562,29,1.9
11240,562,25,1.2
11241,563,52,1.5
11242,563,43,1.3
11243,563,48,1.2
11244,563,47,1.5
11245,563,44,1.9
11246,563,46,1.9
11247,563,58,1.9
11248,563,50,1.8
11249,563,59,1.8
11250,563,41,1.4
11251,563,49,1.4
11252,563,60,1.4
11253,563,56,1.2
11254,563,57,1.5
11255,563,54,1.6
11256,563,55,1.5
11257,563,51,1.7
11258,563,53,1.2
11259,563,42,1.2
11260,563,45,1.5
11261,564,71,1.8
11262,564,72,1.6
11263,564,61,1.9
11264,564,77,1.1
11265,564,78,1.4
11266,564,80,1.4
11267,564,76,1.8
11268,564,66,1.7
11269,564,74,2.0
11270,564,75,1.9
11271,564,70,1.8
11272,564,79,1.2
11273,564,64,1.5
11274,564,69,1.5
11275,564,68,1.9
11276,564,65,1.5
11277,564,62,1.7
11278,564,73,1.5
11279,564,67,1.9
11280,564,63,1.1
11281,565,18,1.1
11282,565,13,1.4
11283,565,2,1.9
11284,565,7,1.0
11285,565,20,1.6
11286,565,4,1.3
11287,565,17,1.2
11288,565,8,1.9
11289,565,5,1.4
11290,565,9,1.5
11291,565,14,1.1
11292,565,19,1.1
11293,565,6,1.2
11294,565,15,1.4
11295,565,10,1.2
11296,565,3,2.0
11297,565,16,1.0
11298,565,11,1.5
11299,565,1,1.9
11300,565,12,1.8
11301,566,35,1.7
11302,566,25,1.2
11303,566,34,1.9
11304,566,24,1.1
11305,566,21,1.2
11306,566,26,1.9
11307,566,39,1.2
11308,566,33,1.6
11309,566,31,1.7
11310,566,36,1.9
11311,566,23,1.6
11312,566,27,1.7
11313,566,32,1.1
11314,566,40,1.0
11315,566,22,1.7
11316,566,38,1.2
11317,566,30,1.0
11318,566,29,1.9
11319,566,37,1.7
11320,566,28,1.2
11321,567,50,1.8
11322,567,45,1.5
11323,567,52,1.5
11324,567,54,1.6
11325,567,58,1.9
11326,567,49,1.4
11327,567,43,1.3
11328,567,53,1.2
11329,567,60,1.4
11330,567,44,1.9
11331,567,55,1.5
11332,567,46,1.9
11333,567,59,1.8
11334,567,56,1.2
11335,567,47,1.5
11336,567,41,1.4
11337,567,57,1.5
11338,567,51,1.7
11339,567,42,1.2
11340,567,48,1.2
11341,568,69,1.5
11342,568,71,1.8
11343,568,63,1.1
11344,568,66,1.7
11345,568,65,1.5
11346,568,70,1.8
11347,568,79,1.2
11348,568,72,1.6
11349,568,76,1.8
11350,568,77,1.1
11351,568,73,1.5
11352,568,62,1.7
11353,568,64,1.5
11354,568,80,1.4
11355,568,68,1.9
11356,568,75,1.9
11357,568,61,1.9
11358,568,67,1.9
11359,568,78,1.4
11360,568,74,2.0
11361,569,15,1.4
11362,569,17,1.2
11363,569,6,1.2
11364,569,20,1.6
11365,569,12,1.8
11366,569,16,1.0
11367,569,8,1.9
11368,569,14,1.1
11369,569,4,1.3
11370,569,1,1.9
11371,569,7,1.0
11372,569,2,1.9
11373,569,5,1.4
11374,569,10,1.2
11375,569,19,1.1
11376,569,11,1.5
11377,569,13,1.4
11378,569,9,1.5
11379,569,3,2.0
11380,569,18,1.1
11381,570,27,1.7
11382,570,21,1.2
11383,570,23,1.6
11384,570,35,1.7
11385,570,33,1.6
11386,570,36,1.9
11387,570,32,1.1
11388,570,30,1.0
11389,570,38,1.2
11390,570,28,1.2
11391,570,39,1.2
11392,570,25,1.2
11393,570,24,1.1
11394,570,29,1.9
11395,570,40,1.0
11396,570,34,1.9
11397,570,22,1.7
11398,570,26,1.9
11399,570,31,1.7
11400,570,37,1.7
11401,571,43,1.3
11402,571,50,1.8
11403,571,41,1.4
11404,571,47,1.5
11405,571,60,1.4
11406,571,59,1.8
11407,571,52,1.5
11408,571,42,1.2
11409,571,57,1.5
11410,571,54,1.6
11411,571,51,1.7
11412,571,53,1.2
11413,571,55,1.5
11414,571,49,1.4
11415,571,56,1.2
11416,571,44,1.9
11417,571,45,1.5
11418,571,48,1.2
11419,571,46,1.9
11420,571,58,1.9
11421,572,72,1.6
11422,572,71,1.8
11423,572,77,1.1
11424,572,66,1.7
11425,572,78,1.4
11426,572,62,1.7
11427,572,69,1.5
11428,572,75,1.9
11429,572,70,1.8
11430,572,76,1.8
11431,572,73,1.5
11432,572,68,1.9
11433,572,80,1.4
11434,572,67,1.9
11435,572,65,1.5
11436,572,61,1.9
11437,572,64,1.5
11438,572,79,1.2
11439,572,74,2.0
11440,572,63,1.1
11441,573,19,1.1
11442,573,17,1.2
11443,573,4,1.3
11444,573,1,1.9
11445,573,13,1.4
11446,573,15,1.4
11447,573,18,1.1
11448,573,16,1.0
11449,573,3,2.0
11450,573,7,1.0
11451,573,8,1.9
11452,573,14,1.1
11453,573,12,1.8
11454,573,6,1.2
11455,573,20,1.6
11456,573,9,1.5
11457,573,11,1.5
11458,573,2,1.9
11459,573,5,1.4
11460,573,10,1.2
11461,574,34,1.9
11462,574,37,1.7
11463,574,21,1.2
11464,574,23,1.6
11465,574,27,1.7
11466,574,22,1.7
11467,574,40,1.0
11468,574,25,1.2
11469,574,24,1.1
11470,574,32,1.1
11471,574,36,1.9
11472,574,38,1.2
11473,574,26,1.9
11474,574,31,1.7
11475,574,39,1.2
11476,574,35,1.7
11477,574,33,1.6
11478,574,29,1.9
11479,574,28,1.2
11480,574,30,1.0
11481,575,47,1.5
11482,575,41,1.4
11483,575,52,1.5
11484,575,48,1.2
11485,575,46,1.9
11486,575,53,1.2
11487,575,55,1.5
11488,575,56,1.2
11489,575,60,1.4
11490,575,43,1.3
11491,575,45,1.5
11492,575,49,1.4
11493,575,59,1.8
11494,575,58,1.9
11495,575,51,1.7
11496,575,50,1.8
11497,575,44,1.9
11498,575,57,1.5
11499,575,42,1.2
11500,575,54,1.6
11501,576,71,1.8
11502,576,76,1.8
11503,576,77,1.1
11504,576,67,1.9
11505,576,62,1.7
11506,576,64,1.5
11507,576,68,1.9
11508,576,61,1.9
11509,576,75,1.9
11510,576,74,2.0
11511,576,80,1.4
11512,576,72,1.6
11513,576,79,1.2
11514,576,70,1.8
11515,576,73,1.5
11516,576,63,1.1
11517,576,69,1.5
11518,576,65,1.5
11519,576,78,1.4
11520,576,66,1.7
11521,577,9,1.5
11522,577,4,1.3
11523,577,16,1.0
11524,577,14,1.1
11525,577,19,1.1
11526,577,2,1.9
11527,577,15,1.4
11528,577,5,1.4
11529,577,20,1.6
11530,577,18,1.1
11531,577,3,2.0
11532,577,13,1.4
11533,577,1,1.9
11534,577,12,1.8
11535,577,11,1.5
11536,577,10,1.2
11537,577,17,1.2
11538,577,7,1.0
11539,577,6,1.2
11540,577,8,1.9
11541,578,34,1.9
11542,578,38,1.2
11543,578,28,1.2
11544,578,33,1.6
11545,578,25,1.2
11546,578,26,1.9
11547,578,39,1.2
11548,578,40,1.0
11549,578,23,1.6
11550,578,22,1.7
11551,578,21,1.2
11552,578,29,1.9
11553,578,37,1.7
11554,578,31,1.7
11555,578,24,1.1
11556,578,32,1.1
11557,578,30,1.0
11558,578,35,1.7
11559,578,27,1.7
11560,578,36,1.9
11561,579,50,1.8
11562,579,54,1.6
11563,579,60,1.4
11564,579,58,1.9
11565,579,46,1.9
11566,579,42,1.2
11567,579,45,1.5
11568,579,44,1.9
11569,579,48,1.2
11570,579,51,1.7
11571,579,52,1.5
11572,579,49,1.4
11573,579,41,1.4
11574,579,47,1.5
11575,579,43,1.3
11576,579,56,1.2
11577,579,55,1.5
11578,579,59,1.8
11579,579,57,1.5
11580,579,53,1.2
11581,580,76,1.8
11582,580,64,1.5
11583,580,79,1.2
11584,580,77,1.1
11585,580,71,1.8
11586,580,75,1.9
11587,580,62,1.7
11588,580,73,1.5
11589,580,74,2.0
11590,580,72,1.6
11591,580,66,1.7
11592,580,68,1.9
11593,580,69,1.5
11594,580,80,1.4
11595,580,67,1.9
11596,580,65,1.5
11597,580,61,1.9
11598,580,78,1.4
11599,580,70,1.8
11600,580,63,1.1
11601,581,6,1.2
11602,581,16,1.0
11603,581,15,1.4
11604,581,8,1.9
11605,581,10,1.2
11606,581,14,1.1
11607,581,17,1.2
11608,581,18,1.1
11609,581,5,1.4
11610,581,19,1.1
11611,581,7,1.0
11612,581,13,1.4
11613,581,12,1.8
11614,581,3,2.0
11615,581,20,1.6
11616,581,2,1.9
11617,581,4,1.3
11618,581,1,1.9
11619,581,11,1.5
11620,581,9,1.5
11621,582,24,1.1
11622,582,29,1.9
11623,582,37,1.7
11624,582,35,1.7
11625,582,34,1.9
11626,582,21,1.2
11627,582,30,1.0
11628,582,27,1.7
11629,582,28,1.2
11630,582,40,1.0
11631,582,32,1.1
11632,582,23,1.6
11633,582,26,1.9
11634,582,38,1.2
11635,582,33,1.6
11636,582,25,1.2
11637,582,22,1.7
11638,582,36,1.9
11639,582,39,1.2
11640,582,31,1.7
11641,583,45,1.5
11642,583,58,1.9
11643,583,55,1.5
11644,583,49,1.4
11645,583,51,1.7
11646,583,59,1.8
11647,583,57,1.5
11648,583,50,1.8
11649,583,44,1.9
11650,583,47,1.5
11651,583,48,1.2
11652,583,60,1.4
11653,583,43,1.3
11654,583,54,1.6
11655,583,46,1.9
11656,583,52,1.5
11657,583,41,1.4
11658,583,56,1.2
11659,583,42,1.2
11660,583,53,1.2
11661,584,75,1.9
11662,584,66,1.7
11663,584,69,1.5
11664,584,73,1.5
11665,584,78,1.4
